WingAlgorithmTimestamp,servo1Angle,servo2Angle,targetAngle,targetX,targetY
321058060,0,120,-3.00113,-5.05681e+06,-715004
321158060,0,120,-3.00113,-5.05681e+06,-715004
321258060,0,120,-3.00113,-5.05681e+06,-715004
321358060,0,120,-3.00113,-5.05681e+06,-715004
321458060,0,120,-3.00113,-5.05681e+06,-715004
321558064,0,120,-3.00113,-5.05681e+06,-715004
321658068,0,120,-3.00113,-5.05681e+06,-715004
321758064,0,120,-3.00113,-5.05681e+06,-715004
321858064,0,120,-3.00113,-5.05681e+06,-715004
321958064,0,120,-3.00113,-5.05681e+06,-715004
322058064,0,120,-3.00113,-5.05681e+06,-715004
322158064,0,120,-3.00113,-5.05681e+06,-715004
322258064,0,120,-3.00113,-5.05681e+06,-715004
322358064,0,120,-3.00113,-5.05681e+06,-715004
322458068,0,120,-3.00113,-5.05681e+06,-715004
322558068,0,120,-3.00113,-5.05681e+06,-715004
322658072,0,120,-3.00113,-5.05681e+06,-715004
322758072,0,120,-3.00113,-5.05681e+06,-715004
322858068,0,120,-3.00113,-5.05681e+06,-715004
322958068,0,120,-3.00113,-5.05681e+06,-715004
323058068,0,120,-3.00113,-5.05681e+06,-715004
323158072,0,120,-3.00113,-5.05681e+06,-715004
323258072,0,120,-3.00113,-5.05681e+06,-715004
323358072,0,120,-3.00113,-5.05681e+06,-715004
323458076,0,120,-3.00113,-5.05681e+06,-715004
323558072,0,120,-3.00113,-5.05681e+06,-715004
323658076,0,120,-3.00113,-5.05681e+06,-715004
323758080,0,120,-3.00113,-5.05681e+06,-715004
323858076,0,120,-3.00113,-5.05681e+06,-715004
323958076,0,120,-3.00113,-5.05681e+06,-715004
324058076,0,120,-3.00113,-5.05681e+06,-715004
324158076,0,120,-3.00113,-5.05681e+06,-715004
324258080,0,120,-3.00113,-5.05681e+06,-715004
324358076,0,120,-3.00113,-5.05681e+06,-715004
324458080,0,120,-3.00113,-5.05681e+06,-715004
324558084,0,120,-3.00113,-5.05681e+06,-715004
324658084,0,120,-3.00113,-5.05681e+06,-715004
324758080,0,120,-3.00113,-5.05681e+06,-715004
324858080,0,120,-3.00113,-5.05681e+06,-715004
324958080,0,120,-3.00113,-5.05681e+06,-715004
325058088,0,120,-3.00113,-5.05681e+06,-715004
325158084,0,120,-3.00113,-5.05681e+06,-715004
325258084,0,120,-3.00113,-5.05681e+06,-715004
325358084,0,120,-3.00113,-5.05681e+06,-715004
325458096,0,120,-3.00113,-5.05681e+06,-715004
325558084,0,120,-3.00113,-5.05681e+06,-715004
325658084,0,120,-3.00113,-5.05681e+06,-715004
325758100,0,120,-3.00113,-5.05681e+06,-715004
325858088,0,120,-3.00113,-5.05681e+06,-715004
325958092,0,120,-3.00113,-5.05681e+06,-715004
326058100,0,120,-3.00113,-5.05681e+06,-715004
326158088,0,120,-3.00113,-5.05681e+06,-715004
326258088,0,120,-3.00113,-5.05681e+06,-715004
326358088,0,120,-3.00113,-5.05681e+06,-715004
326458092,0,120,-3.00113,-5.05681e+06,-715004
326558092,0,120,-3.00113,-5.05681e+06,-715004
326658092,0,120,-3.00113,-5.05681e+06,-715004
326758092,0,120,-3.00113,-5.05681e+06,-715004
326858092,0,120,-3.00113,-5.05681e+06,-715004
326958096,0,120,-3.00113,-5.05681e+06,-715004
327058096,0,120,-3.00113,-5.05681e+06,-715004
327158096,0,120,-3.00113,-5.05681e+06,-715004
327258100,0,120,-3.00113,-5.05681e+06,-715004
327358096,0,120,-3.00113,-5.05681e+06,-715004
327458104,0,120,-3.00113,-5.05681e+06,-715004
327558096,0,120,-3.00113,-5.05681e+06,-715004
327658100,0,120,-3.00113,-5.05681e+06,-715004
327758096,0,120,-3.00113,-5.05681e+06,-715004
327858100,0,120,-3.00113,-5.05681e+06,-715004
327958100,0,120,-3.00113,-5.05681e+06,-715004
328058100,0,120,-3.00113,-5.05681e+06,-715004
328158104,0,120,-3.00113,-5.05681e+06,-715004
328258100,0,120,-3.00113,-5.05681e+06,-715004
328358100,0,120,-3.00113,-5.05681e+06,-715004
328458104,0,120,-3.00113,-5.05681e+06,-715004
328558104,0,120,-3.00113,-5.05681e+06,-715004
328658104,0,120,-3.00113,-5.05681e+06,-715004
328758104,0,120,-3.00113,-5.05681e+06,-715004
328858104,0,120,-3.00113,-5.05681e+06,-715004
328958108,0,120,-3.00113,-5.05681e+06,-715004
329058104,0,120,-3.00113,-5.05681e+06,-715004
329158108,0,120,-3.00113,-5.05681e+06,-715004
329258120,0,120,-3.00113,-5.05681e+06,-715004
329358112,0,120,-3.00113,-5.05681e+06,-715004
329458108,0,120,-3.00113,-5.05681e+06,-715004
329558108,0,120,-3.00113,-5.05681e+06,-715004
329658108,0,120,-3.00113,-5.05681e+06,-715004
329758112,0,120,-3.00113,-5.05681e+06,-715004
329858112,0,120,-3.00113,-5.05681e+06,-715004
329958116,0,120,-3.00113,-5.05681e+06,-715004
330058112,0,120,-3.00113,-5.05681e+06,-715004
330158112,0,120,-3.00113,-5.05681e+06,-715004
330258112,0,120,-3.00113,-5.05681e+06,-715004
330358120,0,120,-3.00113,-5.05681e+06,-715004
330458124,0,120,-3.00113,-5.05681e+06,-715004
330558116,0,120,-3.00113,-5.05681e+06,-715004
330658116,0,120,-3.00113,-5.05681e+06,-715004
330758120,0,120,-3.00113,-5.05681e+06,-715004
330858116,0,120,-3.00113,-5.05681e+06,-715004
330958116,0,120,-3.00113,-5.05681e+06,-715004
331058120,0,120,-3.00113,-5.05681e+06,-715004
331158120,0,120,-3.00113,-5.05681e+06,-715004
331258120,0,120,-3.00113,-5.05681e+06,-715004
331358120,0,120,-3.00113,-5.05681e+06,-715004
331458120,0,120,-3.00113,-5.05681e+06,-715004
331558132,0,120,-3.00113,-5.05681e+06,-715004
331658124,0,120,-3.00113,-5.05681e+06,-715004
331758120,0,120,-3.00113,-5.05681e+06,-715004
331858124,0,120,-3.00113,-5.05681e+06,-715004
331958124,0,120,-3.00113,-5.05681e+06,-715004
332058124,0,120,-3.00113,-5.05681e+06,-715004
332158124,0,120,-3.00113,-5.05681e+06,-715004
332258124,0,120,-3.00113,-5.05681e+06,-715004
332358124,0,120,-3.00113,-5.05681e+06,-715004
332458128,0,120,-3.00113,-5.05681e+06,-715004
332558128,0,120,-3.00113,-5.05681e+06,-715004
332658128,0,120,-3.00113,-5.05681e+06,-715004
332758128,0,120,-3.00113,-5.05681e+06,-715004
332858128,0,120,-3.00113,-5.05681e+06,-715004
332958128,0,120,-3.00113,-5.05681e+06,-715004
333058128,0,120,-3.00113,-5.05681e+06,-715004
333158128,0,120,-3.00113,-5.05681e+06,-715004
333258136,0,120,-3.00113,-5.05681e+06,-715004
333358132,0,120,-3.00113,-5.05681e+06,-715004
333458132,0,120,-3.00113,-5.05681e+06,-715004
333558136,0,120,-3.00113,-5.05681e+06,-715004
333658136,0,120,-3.00113,-5.05681e+06,-715004
333758136,0,120,-3.00113,-5.05681e+06,-715004
333858132,0,120,-3.00113,-5.05681e+06,-715004
333958136,0,120,-3.00113,-5.05681e+06,-715004
334058136,0,120,-3.00113,-5.05681e+06,-715004
334158136,0,120,-3.00113,-5.05681e+06,-715004
334258136,0,120,-3.00113,-5.05681e+06,-715004
334358136,0,120,-3.00113,-5.05681e+06,-715004
334458140,0,120,-3.00113,-5.05681e+06,-715004
334558148,0,120,-3.00113,-5.05681e+06,-715004
334658140,0,120,-3.00113,-5.05681e+06,-715004
334758140,0,120,-3.00113,-5.05681e+06,-715004
334858140,0,120,-3.00113,-5.05681e+06,-715004
334958140,0,120,-3.00113,-5.05681e+06,-715004
335058144,0,120,-3.00113,-5.05681e+06,-715004
335158144,0,120,-3.00113,-5.05681e+06,-715004
335258144,0,120,-3.00113,-5.05681e+06,-715004
335358144,0,120,-3.00113,-5.05681e+06,-715004
335458156,0,120,-3.00113,-5.05681e+06,-715004
335558144,0,120,-3.00113,-5.05681e+06,-715004
335658144,0,120,-3.00113,-5.05681e+06,-715004
335758148,0,120,-3.00113,-5.05681e+06,-715004
335858148,0,120,-3.00113,-5.05681e+06,-715004
335958148,0,120,-3.00113,-5.05681e+06,-715004
336058148,0,120,-3.00113,-5.05681e+06,-715004
336158152,0,120,-3.00113,-5.05681e+06,-715004
336258148,0,120,-3.00113,-5.05681e+06,-715004
336358148,0,120,-3.00113,-5.05681e+06,-715004
336458148,0,120,-3.00113,-5.05681e+06,-715004
336558152,0,120,-3.00113,-5.05681e+06,-715004
336658152,0,120,-3.00113,-5.05681e+06,-715004
336758156,0,120,-3.00113,-5.05681e+06,-715004
336858152,0,120,-3.00113,-5.05681e+06,-715004
336958152,0,120,-3.00113,-5.05681e+06,-715004
337058152,0,120,-3.00113,-5.05681e+06,-715004
337158156,0,120,-3.00113,-5.05681e+06,-715004
337258156,0,120,-3.00113,-5.05681e+06,-715004
337358156,0,120,-3.00113,-5.05681e+06,-715004
337458156,0,120,-3.00113,-5.05681e+06,-715004
337558156,0,120,-3.00113,-5.05681e+06,-715004
337658156,0,120,-3.00113,-5.05681e+06,-715004
337758160,0,120,-3.00113,-5.05681e+06,-715004
337858160,0,120,-3.00113,-5.05681e+06,-715004
337958160,0,120,-3.00113,-5.05681e+06,-715004
338058160,0,120,-3.00113,-5.05681e+06,-715004
338158160,0,120,-3.00113,-5.05681e+06,-715004
338258164,0,120,-3.00113,-5.05681e+06,-715004
338358160,0,120,-3.00113,-5.05681e+06,-715004
338458160,0,120,-3.00113,-5.05681e+06,-715004
338558164,0,120,-3.00113,-5.05681e+06,-715004
338658164,0,120,-3.00113,-5.05681e+06,-715004
338758164,0,120,-3.00113,-5.05681e+06,-715004
338858164,0,120,-3.00113,-5.05681e+06,-715004
338958164,0,120,-3.00113,-5.05681e+06,-715004
339058172,0,120,-3.00113,-5.05681e+06,-715004
339158168,0,120,-3.00113,-5.05681e+06,-715004
339258168,0,120,-3.00113,-5.05681e+06,-715004
339358168,0,120,-3.00113,-5.05681e+06,-715004
339458168,0,120,-3.00113,-5.05681e+06,-715004
339558168,0,120,-3.00113,-5.05681e+06,-715004
339658168,0,120,-3.00113,-5.05681e+06,-715004
339758168,0,120,-3.00113,-5.05681e+06,-715004
339858172,0,120,-3.00113,-5.05681e+06,-715004
339958172,0,120,-3.00113,-5.05681e+06,-715004
340058184,0,120,-3.00113,-5.05681e+06,-715004
340158176,0,120,-3.00113,-5.05681e+06,-715004
340258172,0,120,-3.00113,-5.05681e+06,-715004
340358172,0,120,-3.00113,-5.05681e+06,-715004
340458172,0,120,-3.00113,-5.05681e+06,-715004
340558184,0,120,-3.00113,-5.05681e+06,-715004
340658176,0,120,-3.00113,-5.05681e+06,-715004
340758176,0,120,-3.00113,-5.05681e+06,-715004
340858176,0,120,-3.00113,-5.05681e+06,-715004
340958176,0,120,-3.00113,-5.05681e+06,-715004
341058176,0,120,-3.00113,-5.05681e+06,-715004
341158180,0,120,-3.00113,-5.05681e+06,-715004
341258180,0,120,-3.00113,-5.05681e+06,-715004
341358184,0,120,-3.00113,-5.05681e+06,-715004
341458180,0,120,-3.00113,-5.05681e+06,-715004
341558180,0,120,-3.00113,-5.05681e+06,-715004
341658180,0,120,-3.00113,-5.05681e+06,-715004
341758180,0,120,-3.00113,-5.05681e+06,-715004
341858184,0,120,-3.00113,-5.05681e+06,-715004
341958188,0,120,-3.00113,-5.05681e+06,-715004
342058184,0,120,-3.00113,-5.05681e+06,-715004
342158184,0,120,-3.00113,-5.05681e+06,-715004
342258188,0,120,-3.00113,-5.05681e+06,-715004
342358184,0,120,-3.00113,-5.05681e+06,-715004
342458184,0,120,-3.00113,-5.05681e+06,-715004
342558188,0,120,-3.00113,-5.05681e+06,-715004
342658188,0,120,-3.00113,-5.05681e+06,-715004
342758200,0,120,-3.00113,-5.05681e+06,-715004
342858192,0,120,-3.00113,-5.05681e+06,-715004
342958188,0,120,-3.00113,-5.05681e+06,-715004
343058188,0,120,-3.00113,-5.05681e+06,-715004
343158192,0,120,-3.00113,-5.05681e+06,-715004
343258192,0,120,-3.00113,-5.05681e+06,-715004
343358192,0,120,-3.00113,-5.05681e+06,-715004
343458192,0,120,-3.00113,-5.05681e+06,-715004
343558192,0,120,-3.00113,-5.05681e+06,-715004
343658192,0,120,-3.00113,-5.05681e+06,-715004
343758192,0,120,-3.00113,-5.05681e+06,-715004
343858196,0,120,-3.00113,-5.05681e+06,-715004
343958196,0,120,-3.00113,-5.05681e+06,-715004
344058196,0,120,-3.00113,-5.05681e+06,-715004
344158196,0,120,-3.00113,-5.05681e+06,-715004
344258196,0,120,-3.00113,-5.05681e+06,-715004
344358196,0,120,-3.00113,-5.05681e+06,-715004
344458196,0,120,-3.00113,-5.05681e+06,-715004
344558200,0,120,-3.00113,-5.05681e+06,-715004
344658200,0,120,-3.00113,-5.05681e+06,-715004
344758200,0,120,-3.00113,-5.05681e+06,-715004
344858200,0,120,-3.00113,-5.05681e+06,-715004
344958200,0,120,-3.00113,-5.05681e+06,-715004
345058200,0,120,-3.00113,-5.05681e+06,-715004
345158200,0,120,-3.00113,-5.05681e+06,-715004
345258200,0,120,-3.00113,-5.05681e+06,-715004
345358204,0,120,-3.00113,-5.05681e+06,-715004
345458204,0,120,-3.00113,-5.05681e+06,-715004
345558204,0,120,-3.00113,-5.05681e+06,-715004
345658204,0,120,-3.00113,-5.05681e+06,-715004
345758204,0,120,-3.00113,-5.05681e+06,-715004
345858208,0,120,-3.00113,-5.05681e+06,-715004
345958208,0,120,-3.00113,-5.05681e+06,-715004
346058212,0,120,-3.00113,-5.05681e+06,-715004
346158220,0,120,-3.00113,-5.05681e+06,-715004
346258208,0,120,-3.00113,-5.05681e+06,-715004
346358208,0,120,-3.00113,-5.05681e+06,-715004
346458208,0,120,-3.00113,-5.05681e+06,-715004
346558212,0,120,-3.00113,-5.05681e+06,-715004
346658212,0,120,-3.00113,-5.05681e+06,-715004
346758212,0,120,-3.00113,-5.05681e+06,-715004
346858212,0,120,-3.00113,-5.05681e+06,-715004
346958212,0,120,-3.00113,-5.05681e+06,-715004
347058212,0,120,-3.00113,-5.05681e+06,-715004
347158212,0,120,-3.00113,-5.05681e+06,-715004
347258212,0,120,-3.00113,-5.05681e+06,-715004
347358216,0,120,-3.00113,-5.05681e+06,-715004
347458220,0,120,-3.00113,-5.05681e+06,-715004
347558216,0,120,-3.00113,-5.05681e+06,-715004
347658220,0,120,-3.00113,-5.05681e+06,-715004
347758216,0,120,-3.00113,-5.05681e+06,-715004
347858216,0,120,-3.00113,-5.05681e+06,-715004
347958220,0,120,-3.00113,-5.05681e+06,-715004
348058220,0,120,-3.00113,-5.05681e+06,-715004
348158220,0,120,-3.00113,-5.05681e+06,-715004
348258220,0,120,-3.00113,-5.05681e+06,-715004
348358220,0,120,-3.00113,-5.05681e+06,-715004
348458220,0,120,-3.00113,-5.05681e+06,-715004
348558224,0,120,-3.00113,-5.05681e+06,-715004
348658236,0,120,-3.00113,-5.05681e+06,-715004
348758224,0,120,-3.00113,-5.05681e+06,-715004
348858224,0,120,-3.00113,-5.05681e+06,-715004
348958224,0,120,-3.00113,-5.05681e+06,-715004
349058224,0,120,-3.00113,-5.05681e+06,-715004
349158224,0,120,-3.00113,-5.05681e+06,-715004
349258224,0,120,-3.00113,-5.05681e+06,-715004
349358228,0,120,-3.00113,-5.05681e+06,-715004
349458232,0,120,-3.00113,-5.05681e+06,-715004
349558228,0,120,-3.00113,-5.05681e+06,-715004
349658228,0,120,-3.00113,-5.05681e+06,-715004
349758228,0,120,-3.00113,-5.05681e+06,-715004
349858232,0,120,-3.00113,-5.05681e+06,-715004
349958232,0,120,-3.00113,-5.05681e+06,-715004
350058232,0,120,-3.00113,-5.05681e+06,-715004
350158232,0,120,-3.00113,-5.05681e+06,-715004
350258232,0,120,-3.00113,-5.05681e+06,-715004
350358232,0,120,-3.00113,-5.05681e+06,-715004
350458232,0,120,-3.00113,-5.05681e+06,-715004
350558232,0,120,-3.00113,-5.05681e+06,-715004
350658236,0,120,-3.00113,-5.05681e+06,-715004
350758236,0,120,-3.00113,-5.05681e+06,-715004
350858248,0,120,-3.00113,-5.05681e+06,-715004
350958236,0,120,-3.00113,-5.05681e+06,-715004
351058236,0,120,-3.00113,-5.05681e+06,-715004
351158236,0,120,-3.00113,-5.05681e+06,-715004
351258236,0,120,-3.00113,-5.05681e+06,-715004
351358240,0,120,-3.00113,-5.05681e+06,-715004
351458240,0,120,-3.00113,-5.05681e+06,-715004
351558240,0,120,-3.00113,-5.05681e+06,-715004
351658256,0,120,-3.00113,-5.05681e+06,-715004
351758240,0,120,-3.00113,-5.05681e+06,-715004
351858240,0,120,-3.00113,-5.05681e+06,-715004
351958240,0,120,-3.00113,-5.05681e+06,-715004
352058244,0,120,-3.00113,-5.05681e+06,-715004
352158244,0,120,-3.00113,-5.05681e+06,-715004
352258248,0,120,-3.00113,-5.05681e+06,-715004
352358244,0,120,-3.00113,-5.05681e+06,-715004
352458244,0,120,-3.00113,-5.05681e+06,-715004
352558244,0,120,-3.00113,-5.05681e+06,-715004
352658248,0,120,-3.00113,-5.05681e+06,-715004
352758248,0,120,-3.00113,-5.05681e+06,-715004
352858248,0,120,-3.00113,-5.05681e+06,-715004
352958248,0,120,-3.00113,-5.05681e+06,-715004
353058248,0,120,-3.00113,-5.05681e+06,-715004
353158248,0,120,-3.00113,-5.05681e+06,-715004
353258252,0,120,-3.00113,-5.05681e+06,-715004
353358252,0,120,-3.00113,-5.05681e+06,-715004
353458252,0,120,-3.00113,-5.05681e+06,-715004
353558252,0,120,-3.00113,-5.05681e+06,-715004
353658256,0,120,-3.00113,-5.05681e+06,-715004
353758256,0,120,-3.00113,-5.05681e+06,-715004
353858252,0,120,-3.00113,-5.05681e+06,-715004
353958256,0,120,-3.00113,-5.05681e+06,-715004
354058256,0,120,-3.00113,-5.05681e+06,-715004
354158256,0,120,-3.00113,-5.05681e+06,-715004
354258268,0,120,-3.00113,-5.05681e+06,-715004
354358260,0,120,-3.00113,-5.05681e+06,-715004
354458256,0,120,-3.00113,-5.05681e+06,-715004
354558264,0,120,-3.00113,-5.05681e+06,-715004
354658272,0,120,-3.00113,-5.05681e+06,-715004
354758260,0,120,-3.00113,-5.05681e+06,-715004
354858260,0,120,-3.00113,-5.05681e+06,-715004
354958264,0,120,-3.00113,-5.05681e+06,-715004
355058260,0,120,-3.00113,-5.05681e+06,-715004
355158260,0,120,-3.00113,-5.05681e+06,-715004
355258260,0,120,-3.00113,-5.05681e+06,-715004
355358276,0,120,-3.00113,-5.05681e+06,-715004
355458264,0,120,-3.00113,-5.05681e+06,-715004
355558264,0,120,-3.00113,-5.05681e+06,-715004
355658264,0,120,-3.00113,-5.05681e+06,-715004
355758264,0,120,-3.00113,-5.05681e+06,-715004
355858268,0,120,-3.00113,-5.05681e+06,-715004
355958272,0,120,-3.00113,-5.05681e+06,-715004
356058268,0,120,-3.00113,-5.05681e+06,-715004
356158268,0,120,-3.00113,-5.05681e+06,-715004
356258268,0,120,-3.00113,-5.05681e+06,-715004
356358268,0,120,-3.00113,-5.05681e+06,-715004
356458268,0,120,-3.00113,-5.05681e+06,-715004
356558272,0,120,-3.00113,-5.05681e+06,-715004
356658268,0,120,-3.00113,-5.05681e+06,-715004
356758280,0,120,-3.00113,-5.05681e+06,-715004
356858272,0,120,-3.00113,-5.05681e+06,-715004
356958276,0,120,-3.00113,-5.05681e+06,-715004
357058272,0,120,-3.00113,-5.05681e+06,-715004
357158272,0,120,-3.00113,-5.05681e+06,-715004
357258276,0,120,-3.00113,-5.05681e+06,-715004
357358272,0,120,-3.00113,-5.05681e+06,-715004
357458280,0,120,-3.00113,-5.05681e+06,-715004
357558276,0,120,-3.00113,-5.05681e+06,-715004
357658276,0,120,-3.00113,-5.05681e+06,-715004
357758280,0,120,-3.00113,-5.05681e+06,-715004
357858276,0,120,-3.00113,-5.05681e+06,-715004
357958276,0,120,-3.00113,-5.05681e+06,-715004
358058280,0,120,-3.00113,-5.05681e+06,-715004
358158284,0,120,-3.00113,-5.05681e+06,-715004
358258280,0,120,-3.00113,-5.05681e+06,-715004
358358280,0,120,-3.00113,-5.05681e+06,-715004
358458280,0,120,-3.00113,-5.05681e+06,-715004
358558280,0,120,-3.00113,-5.05681e+06,-715004
358658284,0,120,-3.00113,-5.05681e+06,-715004
358758284,0,120,-3.00113,-5.05681e+06,-715004
358858284,0,120,-3.00113,-5.05681e+06,-715004
358958284,0,120,-3.00113,-5.05681e+06,-715004
359058288,0,120,-3.00113,-5.05681e+06,-715004
359158284,0,120,-3.00113,-5.05681e+06,-715004
359258288,0,120,-3.00113,-5.05681e+06,-715004
359358288,0,120,-3.00113,-5.05681e+06,-715004
359458288,0,120,-3.00113,-5.05681e+06,-715004
359558288,0,120,-3.00113,-5.05681e+06,-715004
359658288,0,120,-3.00113,-5.05681e+06,-715004
359758288,0,120,-3.00113,-5.05681e+06,-715004
359858288,0,120,-3.00113,-5.05681e+06,-715004
359958288,0,120,-3.00113,-5.05681e+06,-715004
360058292,0,120,-3.00113,-5.05681e+06,-715004
360158292,0,120,-3.00113,-5.05681e+06,-715004
360258292,0,120,-3.00113,-5.05681e+06,-715004
360358296,0,120,-3.00113,-5.05681e+06,-715004
360458292,0,120,-3.00113,-5.05681e+06,-715004
360558292,0,120,-3.00113,-5.05681e+06,-715004
360658296,0,120,-3.00113,-5.05681e+06,-715004
360758296,0,120,-3.00113,-5.05681e+06,-715004
360858296,0,120,-3.00113,-5.05681e+06,-715004
360958296,0,120,-3.00113,-5.05681e+06,-715004
361058296,0,120,-3.00113,-5.05681e+06,-715004
361158296,0,120,-3.00113,-5.05681e+06,-715004
361258296,0,120,-3.00113,-5.05681e+06,-715004
361358300,0,120,-3.00113,-5.05681e+06,-715004
361458300,0,120,-3.00113,-5.05681e+06,-715004
361558312,0,120,-3.00113,-5.05681e+06,-715004
361658300,0,120,-3.00113,-5.05681e+06,-715004
361758300,0,120,-3.00113,-5.05681e+06,-715004
361858300,0,120,-3.00113,-5.05681e+06,-715004
361958300,0,120,-3.00113,-5.05681e+06,-715004
362058304,0,120,-3.00113,-5.05681e+06,-715004
362158304,0,120,-3.00113,-5.05681e+06,-715004
362258304,0,120,-3.00113,-5.05681e+06,-715004
362358304,0,120,-3.00113,-5.05681e+06,-715004
362458304,0,120,-3.00113,-5.05681e+06,-715004
362558304,0,120,-3.00113,-5.05681e+06,-715004
362658308,0,120,-3.00113,-5.05681e+06,-715004
362758312,0,120,-3.00113,-5.05681e+06,-715004
362858308,0,120,-3.00113,-5.05681e+06,-715004
362958312,0,120,-3.00113,-5.05681e+06,-715004
363058308,0,120,-3.00113,-5.05681e+06,-715004
363158312,0,120,-3.00113,-5.05681e+06,-715004
363258312,0,120,-3.00113,-5.05681e+06,-715004
363358312,0,120,-3.00113,-5.05681e+06,-715004
363458312,0,120,-3.00113,-5.05681e+06,-715004
363558312,0,120,-3.00113,-5.05681e+06,-715004
363658312,0,120,-3.00113,-5.05681e+06,-715004
363758324,0,120,-3.00113,-5.05681e+06,-715004
363858312,0,120,-3.00113,-5.05681e+06,-715004
363958312,0,120,-3.00113,-5.05681e+06,-715004
364058316,0,120,-3.00113,-5.05681e+06,-715004
364158316,0,120,-3.00113,-5.05681e+06,-715004
364258320,0,120,-3.00113,-5.05681e+06,-715004
364358328,0,120,-3.00113,-5.05681e+06,-715004
364458328,0,120,-3.00113,-5.05681e+06,-715004
364558316,0,120,-3.00113,-5.05681e+06,-715004
364658320,0,120,-3.00113,-5.05681e+06,-715004
364758320,0,120,-3.00113,-5.05681e+06,-715004
364858320,0,120,-3.00113,-5.05681e+06,-715004
364958320,0,120,-3.00113,-5.05681e+06,-715004
365058320,0,120,-3.00113,-5.05681e+06,-715004
365158320,0,120,-3.00113,-5.05681e+06,-715004
365258320,0,120,-3.00113,-5.05681e+06,-715004
365358320,0,120,-3.00113,-5.05681e+06,-715004
365458324,0,120,-3.00113,-5.05681e+06,-715004
365558324,0,120,-3.00113,-5.05681e+06,-715004
365658324,0,120,-3.00113,-5.05681e+06,-715004
365758328,0,120,-3.00113,-5.05681e+06,-715004
365858324,0,120,-3.00113,-5.05681e+06,-715004
365958328,0,120,-3.00113,-5.05681e+06,-715004
366058328,0,120,-3.00113,-5.05681e+06,-715004
366158332,0,120,-3.00113,-5.05681e+06,-715004
366258340,0,120,-3.00113,-5.05681e+06,-715004
366358328,0,120,-3.00113,-5.05681e+06,-715004
366458328,0,120,-3.00113,-5.05681e+06,-715004
366558328,0,120,-3.00113,-5.05681e+06,-715004
366658336,0,120,-3.00113,-5.05681e+06,-715004
366758332,0,120,-3.00113,-5.05681e+06,-715004
366858332,0,120,-3.00113,-5.05681e+06,-715004
366958336,0,120,-3.00113,-5.05681e+06,-715004
367058332,0,120,-3.00113,-5.05681e+06,-715004
367158332,0,120,-3.00113,-5.05681e+06,-715004
367258336,0,120,-3.00113,-5.05681e+06,-715004
367358340,0,120,-3.00113,-5.05681e+06,-715004
367458340,0,120,-3.00113,-5.05681e+06,-715004
367558336,0,120,-3.00113,-5.05681e+06,-715004
