timestamp,cpu_usage,cpu_usage_min,cpu_usage_max,cpu_usage_mean,free_heap,min_free_heap
185379,60.0018,31.7452,60.0047,58.0872,5.28005e+06,5.27462e+06
186379,60.018,31.7452,60.018,58.0977,5.28005e+06,5.27462e+06
187379,60.0104,31.7452,60.018,58.1081,5.28005e+06,5.27462e+06
188379,60.0029,31.7452,60.018,58.1183,5.28005e+06,5.27462e+06
189379,60.0177,31.7452,60.018,58.1284,5.28005e+06,5.27462e+06
190379,60.0099,31.7452,60.018,58.1384,5.28005e+06,5.27462e+06
191379,60.015,31.7452,60.018,58.1484,5.28005e+06,5.27462e+06
192379,60.0338,31.7452,60.0338,58.1583,5.28005e+06,5.27462e+06
193379,60.0398,31.7452,60.0398,58.1681,5.28005e+06,5.27462e+06
194379,60.0445,31.7452,60.0445,58.1779,5.28005e+06,5.27462e+06
195379,60.0412,31.7452,60.0445,58.1876,5.28005e+06,5.27462e+06
196379,60.0331,31.7452,60.0445,58.1971,5.28005e+06,5.27462e+06
197379,60.037,31.7452,60.0445,58.2065,5.28005e+06,5.27462e+06
198379,60.043,31.7452,60.0445,58.2159,5.28005e+06,5.27462e+06
199379,60.0394,31.7452,60.0445,58.2251,5.28005e+06,5.27462e+06
200379,60.0538,31.7452,60.0538,58.2344,5.28005e+06,5.27462e+06
201379,60.0458,31.7452,60.0538,58.2435,5.28005e+06,5.27462e+06
202379,60.0656,31.7452,60.0656,58.2526,5.28005e+06,5.27462e+06
203379,60.072,31.7452,60.072,58.2616,5.28005e+06,5.27462e+06
204379,60.0776,31.7452,60.0776,58.2706,5.28005e+06,5.27462e+06
205379,60.0743,31.7452,60.0776,58.2795,5.28005e+06,5.27462e+06
206379,60.0661,31.7452,60.0776,58.2883,5.28005e+06,5.27462e+06
207379,60.0706,31.7452,60.0776,58.297,5.28005e+06,5.27462e+06
208379,60.0731,31.7452,60.0776,58.3056,5.28005e+06,5.27462e+06
209379,60.069,31.7452,60.0776,58.3141,5.28005e+06,5.27462e+06
210379,60.0796,31.7452,60.0796,58.3226,5.28005e+06,5.27462e+06
211379,60.0766,31.7452,60.0796,58.331,5.28005e+06,5.27462e+06
212379,60.0973,31.7452,60.0973,58.3394,5.28005e+06,5.27462e+06
213379,60.1006,31.7452,60.1006,58.3477,5.28005e+06,5.27462e+06
214379,60.0897,31.7452,60.1006,58.356,5.28005e+06,5.27462e+06
215379,60.0933,31.7452,60.1006,58.3641,5.28005e+06,5.27462e+06
216379,60.0961,31.7452,60.1006,58.3722,5.28005e+06,5.27462e+06
217379,60.0934,31.7452,60.1006,58.3802,5.28005e+06,5.27462e+06
218379,60.1023,31.7452,60.1023,58.3882,5.28005e+06,5.27462e+06
219379,60.0992,31.7452,60.1023,58.3961,5.28006e+06,5.27462e+06
220379,60.0917,31.7452,60.1023,58.4039,5.28006e+06,5.27462e+06
221379,60.1039,31.7452,60.1039,58.4116,5.28006e+06,5.27462e+06
222379,60.1113,31.7452,60.1113,58.4193,5.28006e+06,5.27462e+06
223379,60.1226,31.7452,60.1226,58.4271,5.28005e+06,5.27462e+06
224379,60.1184,31.7452,60.1226,58.4347,5.28005e+06,5.27462e+06
225379,60.1315,31.7452,60.1315,58.4423,5.28005e+06,5.27462e+06
226379,60.1278,31.7452,60.1315,58.4498,5.28005e+06,5.27462e+06
227379,60.1237,31.7452,60.1315,58.4572,5.28005e+06,5.27462e+06
228379,60.1449,31.7452,60.1449,58.4647,5.28005e+06,5.27462e+06
229379,60.1492,31.7452,60.1492,58.4721,5.28005e+06,5.27462e+06
230379,60.1644,31.7452,60.1644,58.4796,5.28005e+06,5.27462e+06
231379,60.1572,31.7452,60.1644,58.4869,5.28005e+06,5.27462e+06
232379,60.1659,31.7452,60.1659,58.4942,5.28005e+06,5.27462e+06
233379,60.1523,31.7452,60.1659,58.5014,5.28005e+06,5.27462e+06
234379,60.141,31.7452,60.1659,58.5084,5.28005e+06,5.27462e+06
235379,60.1445,31.7452,60.1659,58.5155,5.28005e+06,5.27462e+06
236379,60.1473,31.7452,60.1659,58.5224,5.28005e+06,5.27462e+06
237379,60.1407,31.7452,60.1659,58.5293,5.28005e+06,5.27462e+06
238379,60.1518,31.7452,60.1659,58.5362,5.28005e+06,5.27462e+06
239379,60.147,31.7452,60.1659,58.543,5.28005e+06,5.27462e+06
240379,60.143,31.7452,60.1659,58.5497,5.28005e+06,5.27462e+06
241379,60.1458,31.7452,60.1659,58.5564,5.28005e+06,5.27462e+06
242379,60.1587,31.7452,60.1659,58.5631,5.28005e+06,5.27462e+06
243379,60.1623,31.7452,60.1659,58.5697,5.28005e+06,5.27462e+06
244379,60.1645,31.7452,60.1659,58.5763,5.28005e+06,5.27462e+06
245379,60.1678,31.7452,60.1678,58.5828,5.28005e+06,5.27462e+06
246379,60.1697,31.7452,60.1697,58.5893,5.28005e+06,5.27462e+06
247379,60.1645,31.7452,60.1697,58.5958,5.28005e+06,5.27462e+06
248379,60.1754,31.7452,60.1754,58.6022,5.28005e+06,5.27462e+06
249379,60.1716,31.7452,60.1754,58.6085,5.28005e+06,5.27462e+06
250379,60.1671,31.7452,60.1754,58.6148,5.28005e+06,5.27462e+06
251379,60.1844,31.7452,60.1844,58.6211,5.28005e+06,5.27462e+06
252379,60.1796,31.7452,60.1844,58.6274,5.28005e+06,5.27462e+06
253379,60.1763,31.7452,60.1844,58.6335,5.28005e+06,5.27462e+06
254379,60.1792,31.7452,60.1844,58.6397,5.28005e+06,5.27462e+06
255379,60.1901,31.7452,60.1901,58.6458,5.28005e+06,5.27462e+06
256379,60.1902,31.7452,60.1902,58.6519,5.28005e+06,5.27462e+06
257379,60.1777,31.7452,60.1902,58.6579,5.28005e+06,5.27462e+06
258379,60.1972,31.7452,60.1972,58.6639,5.28005e+06,5.27462e+06
259379,60.1851,31.7452,60.1972,58.6698,5.28005e+06,5.27462e+06
260379,60.1884,31.7452,60.1972,58.6757,5.28005e+06,5.27462e+06
261379,60.1979,31.7452,60.1979,58.6816,5.28005e+06,5.27462e+06
262379,60.2032,31.7452,60.2032,58.6874,5.28006e+06,5.27462e+06
263379,60.2127,31.7452,60.2127,58.6933,5.28006e+06,5.27462e+06
264379,60.2095,31.7452,60.2127,58.699,5.28006e+06,5.27462e+06
265379,60.1956,31.7452,60.2127,58.7047,5.28006e+06,5.27462e+06
266379,60.2134,31.7452,60.2134,58.7104,5.28005e+06,5.27462e+06
267379,60.2013,31.7452,60.2134,58.7161,5.28005e+06,5.27462e+06
268379,60.204,31.7452,60.2134,58.7217,5.28005e+06,5.27462e+06
269379,60.2134,31.7452,60.2134,58.7273,5.28005e+06,5.27462e+06
270379,60.2095,31.7452,60.2134,58.7328,5.28005e+06,5.27462e+06
271379,60.1976,31.7452,60.2134,58.7382,5.28005e+06,5.27462e+06
272379,60.1969,31.7452,60.2134,58.7436,5.28005e+06,5.27462e+06
273379,60.1942,31.7452,60.2134,58.749,5.28005e+06,5.27462e+06
274379,60.1885,31.7452,60.2134,58.7543,5.28005e+06,5.27462e+06
275379,60.1762,31.7452,60.2134,58.7595,5.28005e+06,5.27462e+06
276379,60.1759,31.7452,60.2134,58.7647,5.28005e+06,5.27462e+06
277379,60.1891,31.7452,60.2134,58.7698,5.28005e+06,5.27462e+06
278379,60.1809,31.7452,60.2134,58.7749,5.28005e+06,5.27462e+06
279379,60.1831,31.7452,60.2134,58.78,5.28005e+06,5.27462e+06
280379,60.1839,31.7452,60.2134,58.7851,5.28005e+06,5.27462e+06
281379,60.1809,31.7452,60.2134,58.7901,5.28005e+06,5.27462e+06
282379,60.1987,31.7452,60.2134,58.7951,5.28005e+06,5.27462e+06
283379,60.1859,31.7452,60.2134,58.8001,5.28005e+06,5.27462e+06
284379,60.2003,31.7452,60.2134,58.805,5.28005e+06,5.27462e+06
285379,60.2,31.7452,60.2134,58.81,5.28005e+06,5.27462e+06
286379,60.191,31.7452,60.2134,58.8148,5.28005e+06,5.27462e+06
287379,60.2033,31.7452,60.2134,58.8197,5.28005e+06,5.27462e+06
288379,60.1955,31.7452,60.2134,58.8245,5.28005e+06,5.27462e+06
289379,60.1978,31.7452,60.2134,58.8293,5.28005e+06,5.27462e+06
290379,60.2006,31.7452,60.2134,58.8341,5.28005e+06,5.27462e+06
291379,60.1974,31.7452,60.2134,58.8388,5.28005e+06,5.27462e+06
292379,60.2114,31.7452,60.2134,58.8435,5.28005e+06,5.27462e+06
293379,60.2106,31.7452,60.2134,58.8482,5.28005e+06,5.27462e+06
294379,60.216,31.7452,60.216,58.8529,5.28005e+06,5.27462e+06
295379,60.216,31.7452,60.216,58.8575,5.28005e+06,5.27462e+06
296379,60.2078,31.7452,60.216,58.8621,5.28005e+06,5.27462e+06
297379,60.2102,31.7452,60.216,58.8667,5.28005e+06,5.27462e+06
298379,60.2119,31.7452,60.216,58.8713,5.28005e+06,5.27462e+06
299379,60.209,31.7452,60.216,58.8758,5.28005e+06,5.27462e+06
300379,60.2186,31.7452,60.2186,58.8803,5.28005e+06,5.27462e+06
301379,60.2153,31.7452,60.2186,58.8847,5.28005e+06,5.27462e+06
302379,60.2273,31.7452,60.2273,58.8892,5.28005e+06,5.27462e+06
303379,60.2286,31.7452,60.2286,58.8936,5.28005e+06,5.27462e+06
304379,60.221,31.7452,60.2286,58.898,5.28005e+06,5.27462e+06
305379,60.2333,31.7452,60.2333,58.9024,5.28006e+06,5.27462e+06
306379,60.227,31.7452,60.2333,58.9068,5.28006e+06,5.27462e+06
307379,60.2239,31.7452,60.2333,58.9111,5.28006e+06,5.27462e+06
308379,60.2268,31.7452,60.2333,58.9154,5.28005e+06,5.27462e+06
309379,60.2265,31.7452,60.2333,58.9197,5.28005e+06,5.27462e+06
310379,60.2187,31.7452,60.2333,58.9239,5.28005e+06,5.27462e+06
311379,60.2201,31.7452,60.2333,58.9281,5.28005e+06,5.27462e+06
312379,60.2314,31.7452,60.2333,58.9323,5.28005e+06,5.27462e+06
313379,60.2429,31.7452,60.2429,58.9365,5.28005e+06,5.27462e+06
314379,60.2402,31.7452,60.2429,58.9407,5.28005e+06,5.27462e+06
315379,60.251,31.7452,60.251,58.9449,5.28005e+06,5.27462e+06
316379,60.2509,31.7452,60.251,58.949,5.28005e+06,5.27462e+06
317379,60.24,31.7452,60.251,58.9531,5.28005e+06,5.27462e+06
318379,60.2406,31.7452,60.251,58.9572,5.28005e+06,5.27462e+06
319379,60.2518,31.7452,60.2518,58.9613,5.28005e+06,5.27462e+06
320379,60.2443,31.7452,60.2518,58.9653,5.28005e+06,5.27462e+06
321379,60.2546,31.7452,60.2546,58.9694,5.28005e+06,5.27462e+06
322379,60.2628,31.7452,60.2628,58.9734,5.28005e+06,5.27462e+06
323379,60.2524,31.7452,60.2628,58.9774,5.28005e+06,5.27462e+06
324379,60.2466,31.7452,60.2628,58.9813,5.28005e+06,5.27462e+06
325379,60.2419,31.7452,60.2628,58.9852,5.28005e+06,5.27462e+06
326379,60.2495,31.7452,60.2628,58.9892,5.28005e+06,5.27462e+06
327379,60.247,31.7452,60.2628,58.993,5.28005e+06,5.27462e+06
328379,60.2418,31.7452,60.2628,58.9969,5.28005e+06,5.27462e+06
329379,60.244,31.7452,60.2628,59.0007,5.28005e+06,5.27462e+06
330379,60.245,31.7452,60.2628,59.0045,5.28005e+06,5.27462e+06
331379,60.2472,31.7452,60.2628,59.0082,5.28005e+06,5.27462e+06
332379,60.2445,31.7452,60.2628,59.012,5.28005e+06,5.27462e+06
333379,60.24,31.7452,60.2628,59.0157,5.28005e+06,5.27462e+06
334379,60.2344,31.7452,60.2628,59.0194,5.28005e+06,5.27462e+06
335379,60.2342,31.7452,60.2628,59.023,5.28005e+06,5.27462e+06
336379,60.2403,31.7452,60.2628,59.0267,5.28005e+06,5.27462e+06
337379,60.2353,31.7452,60.2628,59.0303,5.28005e+06,5.27462e+06
338379,60.2458,31.7452,60.2628,59.0339,5.28005e+06,5.27462e+06
339379,60.2413,31.7452,60.2628,59.0375,5.28005e+06,5.27462e+06
340379,60.2389,31.7452,60.2628,59.041,5.28006e+06,5.27462e+06
341379,60.2464,31.7452,60.2628,59.0446,5.28006e+06,5.27462e+06
342379,60.2502,31.7452,60.2628,59.0481,5.28005e+06,5.27462e+06
343379,60.259,31.7452,60.2628,59.0517,5.28005e+06,5.27462e+06
344379,60.2557,31.7452,60.2628,59.0552,5.28005e+06,5.27462e+06
345379,60.2511,31.7452,60.2628,59.0587,5.28005e+06,5.27462e+06
346379,60.2612,31.7452,60.2628,59.0622,5.28005e+06,5.27462e+06
347379,60.2575,31.7452,60.2628,59.0656,5.28005e+06,5.27462e+06
348379,60.2587,31.7452,60.2628,59.0691,5.28005e+06,5.27462e+06
349379,60.2595,31.7452,60.2628,59.0725,5.28005e+06,5.27462e+06
350379,60.2569,31.7452,60.2628,59.0759,5.28005e+06,5.27462e+06
351379,60.257,31.7452,60.2628,59.0793,5.28005e+06,5.27462e+06
352379,60.2668,31.7452,60.2668,59.0827,5.28005e+06,5.27462e+06
353379,60.2624,31.7452,60.2668,59.0861,5.28005e+06,5.27462e+06
354379,60.2716,31.7452,60.2716,59.0894,5.28005e+06,5.27462e+06
355379,60.2671,31.7452,60.2716,59.0928,5.28005e+06,5.27462e+06
356379,60.265,31.7452,60.2716,59.0961,5.28005e+06,5.27462e+06
357379,60.2721,31.7452,60.2721,59.0994,5.28005e+06,5.27462e+06
358379,60.2697,31.7452,60.2721,59.1027,5.28005e+06,5.27462e+06
359379,60.2655,31.7452,60.2721,59.1059,5.28005e+06,5.27462e+06
360379,60.2693,31.7452,60.2721,59.1092,5.28005e+06,5.27462e+06
361379,60.2698,31.7452,60.2721,59.1124,5.28005e+06,5.27462e+06
362379,60.2737,31.7452,60.2737,59.1156,5.28005e+06,5.27462e+06
363379,60.2813,31.7452,60.2813,59.1189,5.28005e+06,5.27462e+06
364379,60.2795,31.7452,60.2813,59.1221,5.28005e+06,5.27462e+06
365379,60.2861,31.7452,60.2861,59.1253,5.28005e+06,5.27462e+06
366379,60.284,31.7452,60.2861,59.1285,5.28005e+06,5.27462e+06
367379,60.2754,31.7452,60.2861,59.1316,5.28005e+06,5.27462e+06
