gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
517989644,45.501,9.15638,170.063,-0.051,-0.153,-0.417,0.161,195.176,2.14,10,3
518098252,45.501,9.15638,170.198,-0.085,-0.301,-0.538,0.313,195.176,2.14,10,3
518199144,45.501,9.15638,170.284,0.055,-0.163,-0.494,0.172,195.176,2.14,10,3
518298380,45.501,9.15638,170.429,-0.11,-0.109,-0.568,0.155,195.176,2.14,10,3
518395776,45.501,9.15638,170.495,0.084,0.013,-0.607,0.085,195.176,2.14,10,3
518499716,45.501,9.15638,170.52,0.203,0.341,-0.327,0.397,195.176,2.14,10,3
518596416,45.501,9.15638,170.532,0.239,0.423,-0.259,0.486,195.176,2.14,10,3
518699692,45.501,9.15638,170.652,0.241,0.256,-0.311,0.351,195.176,2.14,10,3
518796228,45.501,9.15638,170.752,0.057,0.15,-0.285,0.16,195.176,2.14,10,3
518899704,45.501,9.15638,170.823,0.019,0.024,-0.195,0.03,195.176,2.14,10,3
518998260,45.501,9.15638,170.928,0.017,0.129,-0.095,0.13,195.176,2.14,10,3
519099692,45.501,9.15638,171.008,-0.124,-0.094,-0.306,0.155,195.176,2.14,10,3
519197484,45.501,9.15638,171.177,-0.04,-0.394,-0.612,0.396,195.176,2.14,10,3
519291816,45.501,9.15638,171.259,0.177,-0.077,-0.588,0.193,195.176,2.14,10,3
519399752,45.501,9.15638,171.317,0.178,-0.036,-0.653,0.182,195.176,2.14,10,3
519499732,45.501,9.15638,171.381,0.091,-0.095,-0.847,0.131,195.176,2.14,10,3
519596248,45.501,9.15638,171.461,0.078,-0.189,-0.861,0.204,195.176,2.14,10,3
519697480,45.501,9.15638,171.514,0.06,-0.026,-0.7,0.065,195.176,2.14,10,3
519794580,45.501,9.15638,171.541,0.153,0.209,-0.614,0.259,195.176,2.14,10,3
519896792,45.501,9.15638,171.49,0.089,0.332,-0.605,0.344,195.176,2.14,10,3
519994244,45.501,9.15638,171.535,-0.06,0.174,-0.619,0.184,195.176,2.14,10,3
520098272,45.501,9.15638,171.567,-0.133,0.236,-0.74,0.271,195.176,2.14,10,3
520193816,45.501,9.15638,171.611,-0.012,0.212,-0.716,0.212,195.176,2.14,10,3
520299692,45.501,9.15638,171.583,0.058,0.485,-0.644,0.488,195.176,2.14,10,3
520395488,45.501,9.15638,171.593,0.019,0.376,-0.604,0.376,195.176,2.14,10,3
520499704,45.501,9.15638,171.597,0.195,0.38,-0.59,0.427,195.176,2.14,10,3
520588260,45.501,9.15638,171.587,0.124,0.405,-0.592,0.423,195.176,2.14,10,3
520698596,45.501,9.15638,171.528,0.196,0.409,-0.481,0.454,195.176,2.14,10,3
520796792,45.501,9.15638,171.509,-0.114,0.385,-0.375,0.401,195.176,2.14,10,3
520894520,45.501,9.15638,171.521,0.024,0.158,-0.658,0.159,195.176,2.14,10,3
520999756,45.501,9.15638,171.503,0.031,0.056,-0.68,0.064,195.176,2.14,10,3
521099800,45.501,9.15638,171.498,0.046,0.093,-0.868,0.104,195.176,2.14,10,3
521198112,45.501,9.15638,171.471,0.053,0.117,-0.778,0.128,195.176,2.14,10,3
521296620,45.501,9.15638,171.453,0.093,0.235,-0.638,0.253,195.176,2.14,10,3
521394476,45.501,9.15638,171.513,0.115,0.285,-0.77,0.308,195.176,2.14,10,3
521498268,45.501,9.15638,171.528,0.062,0.263,-0.692,0.27,195.176,2.14,10,3
521595500,45.501,9.15638,171.52,0.029,0.124,-0.889,0.128,195.176,2.14,10,3
521699716,45.501,9.15638,171.533,0.088,0.138,-0.719,0.164,195.176,2.14,10,3
521795504,45.501,9.15638,171.556,0.223,0.259,-0.693,0.341,195.176,2.14,10,3
521893560,45.501,9.15638,171.587,0.191,0.24,-0.669,0.306,195.176,2.14,10,3
521995772,45.501,9.15638,171.596,0.006,0.217,-0.681,0.217,195.176,2.14,10,3
522096632,45.501,9.15638,171.602,0.26,0.281,-0.731,0.383,195.176,2.14,10,3
522194644,45.501,9.15638,171.53,0.065,0.194,-0.67,0.204,195.176,2.14,10,3
522298272,45.501,9.15638,171.486,0.13,0.182,-0.716,0.224,195.176,2.14,10,3
522395508,45.501,9.15638,171.474,0.013,0.02,-0.673,0.024,195.176,2.14,10,3
522500920,45.501,9.15638,171.525,-0.077,0.008,-0.679,0.077,195.176,2.14,10,3
522596584,45.501,9.15638,171.268,0.113,-0.116,0.092,0.162,195.176,2.14,10,3
522699716,45.501,9.15638,170.922,0.048,-0.091,0.668,0.103,195.176,2.14,10,3
522798168,45.501,9.15638,170.951,-0.128,-0.183,-0.141,0.224,195.176,2.14,10,3
522902252,45.501,9.15638,170.98,0.031,0.03,-0.378,0.043,195.176,2.14,10,3
522998268,45.501,9.15638,170.977,-0.074,-0.014,-0.495,0.075,195.176,2.14,10,3
523097504,45.501,9.15638,170.99,0.068,-0.006,-0.33,0.068,195.176,2.14,10,3
523195512,45.501,9.15638,171.066,-0.031,-0.131,-0.395,0.134,195.176,2.14,10,3
523297516,45.501,9.15638,171.098,0.01,-0.033,-0.415,0.034,195.176,2.14,10,3
523400444,45.501,9.15638,171.103,-0.055,-0.035,-0.364,0.066,195.176,2.14,10,3
523500964,45.501,9.15638,171.119,-0.03,0.011,-0.347,0.032,195.176,2.14,10,3
523602776,45.501,9.15638,171.215,-0.102,-0.076,-0.523,0.127,195.176,2.14,10,3
523702224,45.501,9.15638,171.229,-0.027,0.055,-0.482,0.061,195.176,2.14,10,3
523794264,45.501,9.15638,171.31,-0.055,-0.089,-0.453,0.105,195.176,2.14,10,3
523891528,45.501,9.15638,171.439,-0.169,-0.187,-0.522,0.252,195.176,2.14,10,3
524001508,45.501,9.15638,171.551,-0.114,-0.271,-0.564,0.294,195.176,2.14,10,3
524100912,45.501,9.15638,171.779,-0.328,0.206,-0.66,0.387,195.176,2.14,10,3
524203568,45.501,9.15638,171.926,-0.269,-0.085,-1.006,0.282,195.176,2.14,10,3
524299724,45.501,9.15638,172.077,-0.093,-0.414,-1.216,0.424,195.176,2.14,10,3
524399824,45.501,9.15638,172.202,-0.1,-0.516,-1.382,0.525,195.176,2.14,10,3
524496676,45.501,9.15638,172.264,-0.061,-0.33,-1.422,0.335,195.176,2.14,10,3
524596268,45.501,9.15638,172.388,-0.23,-0.235,-1.328,0.329,195.176,2.14,10,3
524699728,45.501,9.15638,172.442,-0.13,-0.401,-1.24,0.421,195.176,2.14,10,3
524797548,45.501,9.15638,172.495,-0.328,-0.28,-1.082,0.431,195.176,2.14,10,3
524898052,45.501,9.15638,172.539,-0.164,-0.322,-1.258,0.361,195.176,2.14,10,3
524997520,45.501,9.15638,172.583,-0.034,-0.176,-1.279,0.179,195.176,2.14,10,3
525093716,45.501,9.15638,172.575,0.003,0.059,-1.33,0.059,195.176,2.14,10,3
525195512,45.501,9.15638,172.604,0.221,-0.071,-1.485,0.232,195.176,2.14,10,3
525296016,45.501,9.15638,172.637,0.058,-0.218,-1.368,0.225,195.176,2.14,10,3
525393580,45.501,9.15638,172.6,0.005,-0.013,-1.276,0.014,195.176,2.14,10,3
525497516,45.501,9.15638,172.623,0.095,-0.019,-1.348,0.096,195.176,2.14,10,3
525594724,45.501,9.15638,172.673,0.137,-0.04,-1.383,0.143,195.176,2.14,10,3
525698572,45.501,9.15638,172.712,0.15,0.074,-1.302,0.168,195.176,2.14,10,3
525788380,45.501,9.15638,172.839,0.221,0.137,-1.372,0.26,195.176,2.14,10,3
525896008,45.501,9.15638,172.948,0.222,0.209,-1.513,0.305,195.176,2.14,10,3
525994200,45.501,9.15638,172.926,-0.085,0.045,-1.124,0.096,195.176,2.14,10,3
526096708,45.501,9.15638,172.988,0.062,-0.097,-1.401,0.115,195.176,2.14,10,3
526194296,45.501,9.15638,173.031,0.022,0.017,-1.327,0.028,195.176,2.14,10,3
526298288,45.501,9.15638,173.036,0.06,-0.014,-1.409,0.061,195.176,2.14,10,3
526395524,45.501,9.15638,173.101,0.188,-0.174,-1.288,0.256,195.176,2.14,10,3
526496584,45.501,9.15638,173.205,0.232,-0.252,-1.113,0.342,195.176,2.14,10,3
526595524,45.501,9.15638,173.388,0.175,-0.504,-1.709,0.533,195.176,2.14,10,3
526696748,45.501,9.15638,173.574,0.22,-0.432,-1.861,0.485,195.176,2.14,10,3
526794304,45.501,9.15638,173.775,0.463,-0.388,-1.862,0.604,195.176,2.14,10,3
526897512,45.501,9.15638,173.813,0.245,-0.145,-1.434,0.285,195.176,2.14,10,3
526995524,45.501,9.15638,173.906,0.176,-0.06,-1.327,0.186,195.176,2.14,10,3
527090860,45.501,9.15638,174.08,0.058,-0.17,-1.513,0.18,195.176,2.14,10,3
527195536,45.501,9.15638,174.189,0.134,-0.178,-1.291,0.223,195.176,2.14,10,3
527296780,45.501,9.15638,174.254,-0.053,-0.233,-1.176,0.239,195.176,2.14,10,3
527393708,45.501,9.15638,174.435,0.036,-0.407,-1.277,0.409,195.176,2.14,10,3
527496188,45.501,9.15638,174.504,0.125,-0.036,-1.03,0.13,195.176,2.14,10,3
527594208,45.501,9.15638,174.588,0.053,-0.008,-1.163,0.054,195.176,2.14,10,3
527696292,45.501,9.15638,174.645,-0.164,-0.161,-1.046,0.23,195.176,2.14,10,3
527795716,45.501,9.15638,174.741,-0.053,-0.058,-1.092,0.079,195.176,2.01,11,3
527896296,45.501,9.15638,174.845,-0.15,-0.204,-1.112,0.253,195.176,2.01,11,3
527994304,45.501,9.15638,174.856,-0.147,-0.013,-1.003,0.147,195.176,2.01,11,3
528096060,45.501,9.15638,174.843,0.148,0.171,-0.704,0.226,195.176,2.01,11,3
528197752,45.501,9.15638,174.897,0.202,0.063,-0.517,0.212,195.176,2.01,11,3
528295948,45.501,9.15638,174.9,0.125,0.138,-0.467,0.186,195.176,2.01,11,3
528389596,45.501,9.15638,174.954,-0.017,0.105,-0.386,0.106,195.176,2.01,11,3
528498296,45.501,9.15638,174.937,0.116,0.317,-0.307,0.337,195.176,2.01,11,3
528592308,45.501,9.15638,174.897,0.13,0.291,-0.326,0.319,195.176,2.01,11,3
528696920,45.501,9.15638,174.987,0.042,-0.002,-0.29,0.042,195.176,2.01,11,3
528795524,45.501,9.15638,175.209,-0.036,-0.306,-0.761,0.308,195.176,2.01,11,3
528896308,45.501,9.15638,175.468,-0.128,-0.503,-1.091,0.519,195.176,2.01,11,3
528998324,45.501,9.15638,175.556,-0.459,-0.385,-0.803,0.599,195.176,2.01,11,3
529088540,45.501,9.15638,175.663,-0.373,-0.371,-0.751,0.526,195.176,2.01,11,3
529190884,45.501,9.15638,175.68,0.023,-0.225,-0.692,0.226,195.176,2.01,11,3
529294312,45.501,9.15638,175.688,0.352,0.193,-0.365,0.401,195.176,2.01,11,3
529394312,45.501,9.15638,175.716,-0.259,0.454,-0.481,0.522,195.176,2.01,11,3
529495748,45.501,9.15638,175.689,0.019,0.165,-0.415,0.166,195.176,2.01,11,3
529594432,45.501,9.15638,175.699,0.066,-0.088,-0.625,0.11,195.176,2.01,11,3
529691544,45.501,9.15638,175.744,0.255,-0.37,-0.821,0.449,195.176,2.01,11,3
529794236,45.501,9.15638,175.776,-0.718,-0.773,-0.654,1.055,195.176,2.01,11,3
529898348,45.501,9.15638,175.81,-0.926,-0.931,-0.522,1.313,205.025,2.01,11,3
529996496,45.501,9.15638,175.803,0.15,-0.33,-0.824,0.362,205.025,2.01,11,3
530097544,45.501,9.15638,175.815,0.128,-0.095,-0.462,0.16,205.025,2.01,11,3
530197544,45.501,9.15638,175.721,0.472,0.121,-0.66,0.487,205.025,2.01,11,3
530299764,45.501,9.15638,175.773,0.187,0.148,-0.467,0.238,205.025,2.01,11,3
530396316,45.501,9.15638,175.841,0.115,0.269,-0.457,0.293,205.025,2.01,11,3
530499824,45.501,9.15638,175.904,-0.042,0.386,-0.532,0.388,205.025,2.01,11,3
530598388,45.501,9.15638,175.877,0.25,0.725,-0.564,0.767,205.025,2.01,11,3
530699836,45.501,9.15638,175.832,0.273,0.51,-0.413,0.578,205.025,2.01,11,3
530797552,45.501,9.15638,175.898,0.039,-0.188,-0.459,0.192,205.025,2.01,11,3
530901564,45.501,9.15638,175.967,0.122,0.07,-0.31,0.14,205.025,2.01,11,3
530994304,45.501,9.15639,175.978,0.153,0.245,-0.064,0.289,205.025,2.01,11,3
531099824,45.501,9.15639,175.987,0.046,-0.013,-0.235,0.048,205.025,2.01,11,3
531199888,45.501,9.15639,176.078,-0.171,0.275,-0.063,0.324,205.025,2.01,11,3
531298148,45.501,9.15639,176.097,-0.021,0.046,-0.02,0.051,205.025,2.01,11,3
531398228,45.501,9.15639,176.125,-0.063,-0.113,-0.224,0.129,205.025,2.01,11,3
531498320,45.501,9.15639,176.174,-0.049,0.078,-0.276,0.092,205.025,2.01,11,3
531597564,45.501,9.15639,176.163,0.182,-0.106,-0.15,0.211,205.025,2.01,11,3
531694832,45.501,9.15639,176.18,0.168,0.155,-0.234,0.229,205.025,2.01,11,3
531794324,45.501,9.15639,176.247,0.009,0.211,-0.394,0.211,205.025,2.01,11,3
531898884,45.501,9.15639,176.299,0.002,0.142,-0.392,0.142,205.025,2.01,11,3
531998160,45.501,9.15639,176.318,0.083,0.139,-0.332,0.162,205.025,2.01,11,3
532101564,45.501,9.15639,176.321,0.011,0.096,-0.297,0.096,205.025,2.01,11,3
532198324,45.501,9.15639,176.307,0.051,0.237,-0.526,0.243,205.025,2.01,11,3
532293568,45.501,9.15639,176.248,-0.625,-0.191,-0.781,0.654,205.025,2.01,11,3
532395552,45.501,9.15639,176.209,-0.085,0.078,-0.478,0.115,205.025,2.01,11,3
532500328,45.501,9.15639,176.193,0.204,0.047,-0.336,0.21,205.025,2.01,11,3
532596208,45.501,9.15639,176.08,0.138,0.218,-0.045,0.258,205.025,2.01,11,3
532698648,45.501,9.15639,176.034,0.017,0.322,0.101,0.322,205.025,2.01,11,3
532798148,45.501,9.15639,176.005,-0.021,0.375,-0.041,0.376,205.025,2.01,11,3
532899168,45.501,9.15639,176.095,-0.054,0.019,-0.078,0.058,205.025,2.01,11,3
532997576,45.501,9.15639,176.175,-0.012,-0.117,0.015,0.118,205.025,2.01,11,3
533103620,45.501,9.1564,176.21,0.362,0.024,-0.096,0.363,205.025,2.01,11,3
533196328,45.501,9.1564,176.137,0.258,0.501,-0.049,0.563,205.025,2.01,11,3
533299928,45.501,9.1564,176.124,0.234,0.482,0.046,0.536,205.025,2.01,11,3
533394564,45.501,9.1564,176.12,0.224,0.544,-0.006,0.588,205.025,2.01,11,3
533494868,45.501,9.1564,176.067,0.187,0.096,-0.161,0.21,205.025,2.01,11,3
533596140,45.501,9.1564,176.045,-0.196,-0.132,-0.144,0.236,205.025,2.01,11,3
533701596,45.501,9.1564,175.995,0.089,-0.38,-0.243,0.391,205.025,2.01,11,3
533805984,45.501,9.1564,176.04,-0.037,-0.237,-0.418,0.24,205.025,2.01,11,3
533899828,45.501,9.1564,176.04,-0.072,-0.129,-0.424,0.148,205.025,2.01,11,3
534000284,45.501,9.1564,175.984,0.113,0.12,-0.415,0.165,205.025,2.01,11,3
534102328,45.501,9.1564,175.974,0.07,0.095,-0.51,0.118,205.025,2.01,11,3
534203572,45.501,9.1564,175.988,0.041,0.022,-0.751,0.046,205.025,2.01,11,3
534305628,45.501,9.1564,175.939,0.117,0.076,-0.536,0.139,205.025,2.01,11,3
534398188,45.501,9.1564,175.938,-0.068,-0.215,-0.586,0.225,205.025,2.01,11,3
534498248,45.501,9.1564,175.919,-0.05,-0.061,-0.652,0.079,205.025,2.01,11,3
534598004,45.501,9.1564,175.952,-0.108,-0.006,-0.702,0.108,205.025,2.01,11,3
534701580,45.501,9.1564,175.924,0.096,0.26,-0.758,0.277,205.025,2.01,11,3
534798132,45.501,9.1564,175.921,-0.038,0.215,-0.86,0.219,205.025,2.01,11,3
534890908,45.501,9.1564,175.946,-0.076,0.231,-0.915,0.244,205.025,2.01,11,3
534998576,45.501,9.1564,176.012,0.029,0.156,-0.901,0.159,205.025,2.01,11,3
535099816,45.501,9.1564,176.029,0.127,0.253,-0.897,0.283,205.025,2.01,11,3
535197728,45.501,9.1564,175.969,0.212,0.302,-0.798,0.369,205.025,2.01,11,3
535297576,45.501,9.1564,175.984,0.112,0.46,-0.836,0.473,205.025,2.01,11,3
535398340,45.501,9.1564,176.043,0.079,0.306,-0.86,0.316,205.025,2.01,11,3
535498340,45.501,9.1564,176.034,0.097,0.204,-1.038,0.226,205.025,2.01,11,3
535596888,45.501,9.1564,176.041,-0.231,0.312,-0.915,0.388,205.025,2.01,11,3
535698340,45.501,9.1564,176.071,-0.003,0.385,-0.705,0.385,205.025,2.01,11,3
535798168,45.501,9.1564,176.056,0.191,0.353,-0.626,0.401,205.025,2.01,11,3
535896908,45.501,9.1564,176.058,0.253,0.358,-0.526,0.438,205.025,2.01,11,3
535997888,45.501,9.1564,176.03,-0.027,0.184,-0.555,0.186,205.025,2.01,11,3
536096652,45.501,9.15641,176.069,-0.218,0.046,-0.497,0.223,205.025,2.01,11,3
536195640,45.501,9.15641,176.08,-0.104,-0.099,-0.436,0.144,205.025,2.01,11,3
536298348,45.501,9.15641,176.107,-0.008,-0.038,-0.396,0.039,205.025,2.01,11,3
536399964,45.501,9.15641,176.093,-0.031,-0.059,-0.314,0.067,205.025,2.01,11,3
536498076,45.501,9.15641,176.129,-0.162,0.035,-0.256,0.166,205.025,2.01,11,3
536599280,45.501,9.15641,176.098,-0.189,-0.224,-0.332,0.293,205.025,2.01,11,3
536698552,45.501,9.15641,176.111,-0.017,-0.398,-0.486,0.398,205.025,2.01,11,3
536801604,45.501,9.15641,176.105,0,-0.136,-0.255,0.136,205.025,2.01,11,3
536896852,45.501,9.15641,176.132,-0.076,-0.191,-0.272,0.206,205.025,2.01,11,3
537001588,45.501,9.15641,176.196,-0.078,-0.153,-0.071,0.172,205.025,2.01,11,3
537099796,45.501,9.15641,176.212,-0.033,0.075,-0.031,0.082,205.025,2.01,11,3
537201660,45.501,9.15641,176.3,-0.044,0.039,0.125,0.059,205.025,2.01,11,3
537299768,45.501,9.15641,176.291,0.104,-0.092,0.16,0.139,205.025,2.01,11,3
537399944,45.501,9.15641,176.215,0.045,0.081,0.477,0.093,205.025,2.01,11,3
537493648,45.501,9.15641,176.205,0.045,0.234,0.484,0.238,205.025,2.01,11,3
537600360,45.501,9.15641,176.256,-0.087,0.056,0.351,0.104,205.025,2.01,11,3
537697904,45.501,9.15641,176.318,-0.117,0.05,0.326,0.127,205.025,2.01,11,3
537801600,45.501,9.15641,176.365,-0.202,0.243,0.272,0.316,205.025,2.01,11,3
537899800,45.501,9.15641,176.345,-0.061,-0.035,0.278,0.07,205.025,2.01,11,3
538001604,45.501,9.15641,176.311,0.205,0.172,0.134,0.267,205.025,2.01,11,3
538097784,45.501,9.15641,176.312,0.134,-0.575,0.03,0.59,205.025,2.01,11,3
538198516,45.501,9.15641,176.322,0.104,-0.548,-0.076,0.558,205.025,2.01,11,3
538298348,45.501,9.15641,176.358,0.058,-0.123,0.234,0.136,205.025,2.01,11,3
538399832,45.501,9.15641,176.343,-0.031,0.146,0.291,0.15,205.025,2.01,11,3
538496368,45.501,9.15641,176.392,0.044,-0.085,-0.018,0.095,205.025,2.01,11,3
538599888,45.501,9.15641,176.417,0.194,0.146,0.141,0.243,205.025,2.01,11,3
538696368,45.501,9.15641,176.488,0.074,-0.305,0.02,0.314,205.025,2.01,11,3
538793592,45.501,9.15641,176.555,0.134,-0.316,-0.03,0.344,205.025,2.01,11,3
538898304,45.501,9.15641,176.556,-0.214,-0.206,0.14,0.297,205.025,2.01,11,3
539000852,45.501,9.15641,176.629,-0.055,0.054,-0.034,0.077,205.025,2.01,11,3
539098356,45.501,9.15641,176.675,-0.095,0.207,0.107,0.228,205.025,2.01,11,3
539200256,45.501,9.15641,176.746,-0.112,0.185,-0.072,0.216,205.025,2.01,11,3
539297596,45.501,9.15642,176.881,-0.129,0.043,-0.207,0.136,205.025,2.01,11,3
539399856,45.501,9.15642,176.86,0.026,0.001,-0.313,0.026,205.025,2.01,11,3
539500040,45.501,9.15642,176.825,0.175,-0.327,-0.413,0.371,205.025,2.01,11,3
539598372,45.501,9.15642,176.965,-0.032,-0.137,-0.253,0.141,205.025,2.01,11,3
539692500,45.501,9.15642,177.016,0.11,-0.258,-0.189,0.281,205.025,2.01,11,3
539799816,45.501,9.15642,177.04,0.016,0.127,0.002,0.127,205.025,2.01,11,3
539895636,45.501,9.15642,177.111,0.119,-0.048,-0.229,0.128,205.025,2.01,11,3
539999076,45.501,9.15642,177.131,0.08,-0.193,-0.396,0.209,205.025,2.01,11,3
540090952,45.501,9.15642,177.207,0.171,-0.059,-0.29,0.181,205.025,2.01,11,3
540203604,45.501,9.15642,177.094,-0.076,-0.155,-0.107,0.173,205.025,2.01,11,3
540299912,45.501,9.15642,177.005,0.117,-0.106,-0.097,0.158,205.025,2.01,11,3
540399828,45.501,9.15642,177.01,-0.084,-0.148,-0.25,0.17,205.025,2.01,11,3
540498364,45.501,9.15642,177.115,0.034,-0.156,-0.442,0.16,205.025,2.01,11,3
540600668,45.501,9.15642,177.178,-0.062,-0.219,-0.473,0.227,205.025,2.01,11,3
540698624,45.501,9.15642,177.191,0.049,-0.081,-0.398,0.095,205.025,2.01,11,3
540800524,45.501,9.15642,177.254,-0.066,-0.482,-0.404,0.486,205.025,2.1,10,3
540899084,45.501,9.15642,177.413,-0.156,-0.283,-0.493,0.323,205.025,2.01,11,3
541001668,45.501,9.15642,177.596,-0.286,-0.19,-0.734,0.343,205.025,2.01,11,3
